valid_accuracy_mean,valid_accuracy_std,test_accuracy_mean,test_accuracy_std,fit_time_sec_mean,fit_time_sec_std
89.82088857873924,0.9734245367427973,90.01221143222654,1.019605136791459,0.3125144958496094,0.5252910378408673
