valid_accuracy_mean,valid_accuracy_std,test_accuracy_mean,test_accuracy_std,fit_time_sec_mean,fit_time_sec_std
70.15999999999998,0.542586398650022,68.08000000000001,0.25612496949731417,0.05831913948059082,0.11601648938954018
